fileName,cleanTitle,url,date,size,genre,rating,coverSearchUrl_thegamesdb,thegamesdbGamePage,thegamesdbDescription
"Fahrenheit (Europe) (En,Fr,De,Es).zip",Fahrenheit,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Fahrenheit%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%29.zip,28-Mar-2022 18:11,2.0 GiB,Adventure,8.5,https://thegamesdb.net/search.php?name=Fahrenheit&platform=11,https://thegamesdb.net/game.php?id=124519,"Indigo Prophecy (Fahrenheit in Europe) is a psychological thriller in which the player is able to control different characters on both sides of a murder - the killer and those who are trying to find him. The game's core gameplay style is adventure. The three protagonists explore various locations, talk to other characters, and interact with the environment in order to advance. However, the game is heavy on various action-oriented sequences, from tasks that must be completed within a limited amount of time to quick time events, which require the player to press the correct button during a scene. The game emphasizes realism in the player's interaction with the environment. For example, picking up a rag and cleaning the floor requires the player to move the mouse or the analog stick back and forth, imitating the actual movements of the object. Dialogue with character often imposes time limits on the player; failure to choose the optimal response in time will prompt the game to choose another, not always the optimal one. The player's choice will sometimes influence the subsequent events and the outcome of the entire story, eventually leading it to one of the three possible endings."
Fatal Frame (USA).zip,Fatal Frame,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Fatal%20Frame%20%28USA%29.zip,29-Mar-2022 03:51,1.8 GiB,Adventure,8.5,https://thegamesdb.net/search.php?name=Fatal%20Frame&platform=11,https://thegamesdb.net/game.php?id=106297,"No overview is currently available for this title, please feel free to add one."
Fatal Frame II - Crimson Butterfly (USA).zip,Fatal Frame II - Crimson Butterfly,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Fatal%20Frame%20II%20-%20Crimson%20Butterfly%20%28USA%29.zip,29-Mar-2022 00:02,2.0 GiB,Adventure,8.8,https://thegamesdb.net/search.php?name=Fatal%20Frame%20II%20-%20Crimson%20Butterfly&platform=11,https://thegamesdb.net/game.php?id=106295,"No overview is currently available for this title, please feel free to add one."
Fatal Frame III - The Tormented (USA).zip,Fatal Frame III - The Tormented,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Fatal%20Frame%20III%20-%20The%20Tormented%20%28USA%29.zip,28-Mar-2022 14:16,2.1 GiB,Adventure,8.6,https://thegamesdb.net/search.php?name=Fatal%20Frame%20III%20-%20The%20Tormented&platform=11,https://thegamesdb.net/game.php?id=91822,"No overview is currently available for this title, please feel free to add one."
"Final Fantasy X (Europe, Australia).zip",Final Fantasy X,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Final%20Fantasy%20X%20%28Europe%2C%20Australia%29.zip,29-Mar-2022 03:30,3.9 GiB,RPG,9.0,https://thegamesdb.net/search.php?name=Final%20Fantasy%20X&platform=11,https://thegamesdb.net/game.php?id=121890,"There are seven main playable characters in Final Fantasy X. Tidus is a cheerful young teenager and the star blitzball player for the Zanarkand Abes. He has long resented his father, a renowned blitzball player who disappeared during Tidus's youth. Yuna is the daughter of the High Summoner Braska, who defeated Sin to bring about the Calm, a time of peace. Yuna embarks on a pilgrimage to obtain the final aeon and defeat Sin. Kimahri Ronso is a young warrior of the Ronso tribe who watched over Yuna during her childhood. Wakka is a blitzball player and devout follower of the Yevon order. Lulu is a stoic and self-possessed, but well-meaning Black Mage. Auron is a taciturn former warrior monk, and finally Rikku is a perky Al Bhed girl with extensive knowledge of machinery. The primary antagonists of the game are Maester Seymour Guado and the other maesters of the Yevon religion, while the enormous whale-like monster Sin serves as the primary source of conflict."
"Final Fantasy X-2 (Europe, Australia).zip",Final Fantasy X-2,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Final%20Fantasy%20X-2%20%28Europe%2C%20Australia%29.zip,29-Mar-2022 02:36,3.3 GiB,RPG,8.0,https://thegamesdb.net/search.php?name=Final%20Fantasy%20X-2&platform=11,https://thegamesdb.net/game.php?id=113324,"The game's story follows the character Yuna from Final Fantasy X as she seeks to resolve political conflicts in the fictional world of Spira before it leads to war. The story begins as Yuna, Rikku and Paine recover Yuna's stolen Garment Grid from the Leblanc Syndicate in the first of several encounters in which they vie for spheres. The game is punctuated by a narration of Yuna addressing Tidus, as though she is recounting the events of the game to him as they occur in a style reminiscent of Tidus' own narration in Final Fantasy X. Although Yuna's quest is to find clues that may lead her to Tidus, much of the storyline of the game follows the clash of the factions that have established themselves in the time since the coming of the Eternal Calm in Final Fantasy X, and the uncovering of hidden legacies from Spira's ancient history. A significant portion of the game's events are unnecessary for the completion of the main storyline, but much of the depth of the story—including characterization and background details—are featured in the optional content, which generally follows how each part of Spira is healing in the time since the passing of Sin."
Final Fantasy XII (USA).zip,Final Fantasy XII,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Final%20Fantasy%20XII%20%28USA%29.zip,28-Mar-2022 15:44,3.4 GiB,RPG,9.0,https://thegamesdb.net/search.php?name=Final%20Fantasy%20XII&platform=11,https://thegamesdb.net/game.php?id=68679,"Final Fantasy XII takes place in the fictional location of Ivalice, where the empires of Archadia and Rozarria are waging an endless war. Dalmasca, a small kingdom, is caught between the warring nations. When Dalmasca becomes annexed by Archadia, its princess, Ashe, creates a resistance movement. During the struggle, she meets Vaan, a young adventurer who dreams of commanding an airship. They are quickly joined by a band of allies; together, they rally against the tyranny of the Archadian Empire."
Forbidden Siren (Europe).zip,Forbidden Siren,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Forbidden%20Siren%20%28Europe%29.zip,28-Mar-2022 10:36,3.0 GiB,Adventure,7.8,https://thegamesdb.net/search.php?name=Forbidden%20Siren&platform=11,https://thegamesdb.net/game.php?id=17692,"From the island of darkness, a siren calls... A group of strangers are approaching the mysterious Japanese island of Yamijima when a blood red tsunami pitches their boat into the waves. Those that survive the storm may soon wish they hadn't... 29 years ago, the inhabitants of Yamijima vanished during a blackout, leaving the island of darkness guarded by creatures from the Netherworld. Each survivor is unwittingly entwined in the island's grusome past, and must now defend themselves with any weapon they can find. To stay alive, they must also learn to Sightjack, a unique ability to see through the eyes of others, including the enemy; thus foreseeing the unspeakable horrors that lie in store for them."
Freedom Fighters (USA).zip,Freedom Fighters,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Freedom%20Fighters%20%28USA%29.zip,29-Mar-2022 00:44,1.8 GiB,Action,8.5,https://thegamesdb.net/search.php?name=Freedom%20Fighters&platform=11,https://thegamesdb.net/game.php?id=9695,"The Soviet Union has invaded New York City! Chris Stone is just a plumber, and he's willing to live out his life normally even after the occupation... Until the Soviets picked up his brother Troy and charged him of being a terrorist (i.e. freedom fighter). Now Chris must contact the REAL freedom fighters, get his brother out, and eventually, drive the invaders out of New York! Freedom Fighters is a 3rd person shooter with squad-based tactics, with a variety of typical weapons such as pistol, revolver, assault rifle, sub machine gun, shotgun, rocket launcher, grenade, and so on. As you proceed further in the game, you can control more and more people in your squad, until you end up with up to a dozen different freedom fighters all fighting alongside you in your quest to drive out the invaders."
Frequency (USA).zip,Frequency,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Frequency%20%28USA%29.zip,28-Mar-2022 18:15,346.8 MiB,Music/Rhythm,8.4,https://thegamesdb.net/search.php?name=Frequency&platform=11,https://thegamesdb.net/game.php?id=98301,"No overview is currently available for this title, please feel free to add one."
Front Mission 4 (USA).zip,Front Mission 4,https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation%202/Front%20Mission%204%20%28USA%29.zip,28-Mar-2022 14:01,1.1 GiB,Strategy,8.4,https://thegamesdb.net/search.php?name=Front%20Mission%204&platform=11,https://thegamesdb.net/game.php?id=74082,"In the year 2096, the Wanzer (""Walking Tanks"" mecha) form the backbone of many military forces. The European Community is enjoying a period of relative peace when it is surprised by sudden attacks on German bases from a mysterious force. To investigate, it is decided to send the EC Armor Tactics Research Corps, also known as ""Durandal"". Inside the Durandal, a young new recruit, Elsa soon finds herself caught in an international plot. Meanwhile, the nation of Venezuela, is attempting to secede from the Unified Continental States (U.C.S.). UCS Forces are sent in to restore order and dispose of Governor Diaz. During a routine patrol, Sgt. Darril and his patrol witness a cargo plane being shot down. Heading to investigate, they soon discover it was a plane carrying part of Diaz's gold. For demoralized UCS soldiers like Darril, this smells like opportunity... Front Mission 4 is a turn based strategy game where the plot switches between two different theaters of operation: Elsa and Darril. Controlling the wanzer forces of either character, the story progresses simultaneously. Most battles take place on an overhead map divided into a Player phase and an Enemy phase. Typically a wanzer can move once and use his remaining Action Points (AP) to fire on the enemy or use an ability. Success in battle earns Experience Points, which are traded in for new abilities, such as Rapid Fire or Evasion bonuses. Each character has a set limit of Skill slots, which are filled up differently by abilities. While each character starts with a preference in skills, there is no limitation on what any pilot can learn. Money, found during on the map (along with items) or earned after a successful battle, can be used to upgrade wanzers and purchase new weapons."
